X,Y,OBJECTID,COMPANY,FACILITY,PERMIT_TYPE,VOC_TONS_YEAR,METHANE_75_VOC,LAT,LON,SHAPE
-103.493842118587,32.3745613690055,563,Devon Energy Production Company LP,Devon Energy - Gaucho Central Tank Battery,6,91.92,68.94,32.374556,-103.493833,
-103.562009128589,32.2840053505111,564,Devon Energy Production Company LP,Devon - Thistle Central Battery,6,89.48,67.11,32.284,-103.562,
-103.916120236538,32.709324406336,565,Cimarex Energy Co of Colorado,"Cimarex Energy - Shugart West 31 Federal 2,3H, 4H",6,97.02,72.765,32.709319,-103.916111,
-107.678941347408,36.2525747559437,566,WPX Energy Permian LLC,Enduring Resources - Chaco 2308-04P No150 H,6,62.4,46.8,36.252569,-107.678931,
-107.678941347408,36.2525747559437,567,Enduring Resources LLC,Enduring Resources - Chaco 2308-04P No150 H,6,62.4,46.8,36.252569,-107.678931,
-107.413740277787,36.1182957525955,568,DJR Operating,DJR - Corralles Canyon Unit 101H,6,25.44,19.08,36.11829,-107.41373,
-107.413740277787,36.1182957525955,569,Encana Oil & Gas (USA) Inc,DJR - Corralles Canyon Unit 101H,6,25.44,19.08,36.11829,-107.41373,
-103.754453157965,32.04500530119,570,EOG Resources Inc - Midland Division,ConocoPhillips - Ramblin Rose 14 Fed No1H,6,37.4,28.05,32.045,-103.754444,
-103.754453157965,32.04500530119,571,ConocoPhillips,ConocoPhillips - Ramblin Rose 14 Fed No1H,6,37.4,28.05,32.045,-103.754444,
-104.137592292553,32.7948384103461,572,Apache Corporation,Apache Corporation - D State 49 Battery,6,22.4,16.8,32.794833,-104.137583,
-104.257129277895,32.1363252944298,573,Cimarex Energy Co of Colorado,Cimarex Energy - White City 14 Federal 7,6,32.1,24.075,32.13632,-104.25712,
-103.574909143308,32.4719943819146,574,COG Operating LLC,COG - Boone 16 State 2H Battery,6,57.2,42.9,32.471989,-103.5749,
-104.27320328019,32.1144222900182,575,Cimarex Energy Co of Colorado,Cimarex Energy - Cottonwood Draw 22 Federal 2H,6,19.9,14.925,32.114417,-104.273194,
-103.558098130386,32.3273743580778,576,Cimarex Energy Co of Colorado,Cimarex Energy - Blanco 3 State Com 1,6,22.41,16.8075,32.327369,-103.558089,
-103.81345322163,32.8405054331099,577,Cimarex Energy Co of Colorado,Persussion - HT 18 Federal 8,6,44,33,32.8405,-103.813444,
-103.81345322163,32.8405054331099,578,Percussion Petroleum Operating LLC,Persussion - HT 18 Federal 8,6,44,33,32.8405,-103.813444,
-103.156481082591,33.0233114946518,579,Cimarex Energy Co of Colorado,Cimarex Energy - Huron 13 Fee 4,6,48.14,36.105,33.023306,-103.156472,
-104.036049279576,32.94877544076,580,Cimarex Energy Co of Colorado,Cimarex Energy - County Line 1 Federal Com 1H,6,17.79,13.3425,32.94877,-104.03604,
-103.152037081562,33.0232834948558,581,Cimarex Energy Co of Colorado,Cimarex Energy - Missouri Unit 13 Fee 5,6,58.07,43.5525,33.023278,-103.152028,
-103.538065114114,32.1380613266479,582,EOG Resources Inc - Midland Division,EOG - Vaca 11 Fed Com No 2H,6,44.6,33.45,32.138056,-103.538056,
-103.868620244981,33.0031994577319,583,Cimarex Energy Co of Colorado,Cimarex Energy - Hancock 19 State Com 3H,6,44.23,33.1725,33.003194,-103.868611,
-103.143620082027,33.0596725014039,584,Cimarex Energy Co of Colorado,Cimarex Energy - Pyramid 1,6,47.72,35.79,33.059667,-103.143611,
-103.527676108206,32.0801993171985,585,EOG Resources Inc - Midland Division,EOG - Brown Bear 36 State No3H & 4H,6,76.7,57.525,32.080194,-103.527667,
-103.488315102715,32.1382553288821,586,EOG Resources Inc - Midland Division,EOG - Diamond 8 Fed Com No6H & 7H,6,70.2,52.65,32.13825,-103.488306,
-103.609870135505,32.2184773371989,587,OXY USA WTP Limited Partnership,Oxy USA Inc - Copperhead 18 Central Tank Battery,6,62.7,47.025,32.218472,-103.609861,
-103.434403116131,32.5523194019465,588,Devon Energy Production Company LP,Devon Energy - Isabel 23 Fee Fed Com 1H,6,80.84,60.63,32.552314,-103.434394,
-104.3938983425,32.6688943774466,589,COG Operating LLC,COG Operating - Stonewall 9 Fee No1H Battery,6,21.7,16.275,32.668889,-104.393889,
-104.388065342116,32.6833383801199,590,COG Operating LLC,COG Operating - Sherman 4 Fee No6H Battery,6,15.9,11.925,32.683333,-104.388056,
-103.139453078802,33.0255614958321,591,Cimarex Energy Co of Colorado,Cimarex Energy - Little Bear 7 Fee 2,6,39.05,29.2875,33.025556,-103.139444,
-103.799692232123,33.0468054682694,592,Cimarex Energy Co of Colorado,Cimarex Energy - Boxer 3 Federal Com 1,6,50.31,37.7325,33.0468,-103.799683,
-103.601728126862,32.1079193186767,593,Cimarex Energy Co of Colorado,"Cimarex Energy - Cascade 26 Federal 1, 2H and 5H",6,43.89,32.9175,32.107914,-103.601719,
-104.156815298667,32.8214494138833,594,Cimarex Energy Co of Colorado,"Percussion - Maracas 22 State 1, 2, 12",6,14.3,10.725,32.821444,-104.156806,
-104.156815298667,32.8214494138833,595,Percussion Petroleum Operating LLC,"Percussion - Maracas 22 State 1, 2, 12",6,14.3,10.725,32.821444,-104.156806,
-104.370842338181,32.6827833808267,596,COG Operating LLC,COG Operating - Lee 3 Fee No 6H Battery,6,15.9,11.925,32.682778,-104.370833,
-104.251759275196,32.1121992905964,597,Cimarex Energy Co of Colorado,Cimarex Energy - Liberty 24 Federal Com2,6,36.64,27.48,32.112194,-104.25175,
-103.944678240756,32.673816399057,598,Cimarex Energy Co of Colorado,Cimarex Energy - Crescent Hale 10 Federal CTB Facility,6,54.6,40.95,32.673811,-103.944669,
-103.554531147715,32.6149134070755,599,Cimarex Energy Co of Colorado,Cimarex Energy - Mallon 34 Federal 16H & 18H,6,24.5,18.375,32.614908,-103.554522,
-104.104490276627,32.6656663903067,600,Cimarex Energy Co of Colorado,Cimarex Energy - Parkway State 17 Com 5H,6,17.03,12.7725,32.665661,-104.104481,
-104.188539312186,32.9171654283181,601,Cimarex Energy Co of Colorado,Cimarex Energy - Crow Flats 16 State 2H,6,13.49,10.1175,32.91716,-104.18853,
-104.50992636235,32.5700053556332,602,OXY USA WTP Limited Partnership,Limousine Central Tank Battery,6,30.4,22.8,32.57,-104.509917,
-103.617601140425,32.2694333455409,603,Cimarex Energy Co of Colorado,Cimarex Energy - Triste Draw 30 Federal Battery,6,83.46,62.595,32.269428,-103.617592,
-107.65903834108,36.230394753981,604,WPX Energy Permian LLC,Enduring Resources - Chaco 2308-14E No151H,6,92.5,69.375,36.230389,-107.659028,
-107.65903834108,36.230394753981,605,Enduring Resources LLC,Enduring Resources - Chaco 2308-14E No151H,6,92.5,69.375,36.230389,-107.659028,
-107.820367383334,36.311552755799,606,Encana Oil & Gas (USA) Inc,Encana Oil and Gas - Escrito L17-2409,6,75.8,56.85,36.311547,-107.820357,
-103.675562164044,32.4350993710923,607,Devon Energy Production Company LP,Devon Energy - Bilbrey 33 Fed Com 3H & 4H,6,59.5,44.625,32.435094,-103.675553,
-103.436009084555,32.0370053138173,608,Devon Energy Production Company LP,Devon Energy - Ragin Cajun Central Battery,6,72,54,32.037,-103.436,
-103.502703123915,32.4271443775601,609,Cimarex Energy Co of Colorado,Cimarex Energy - West Grama Ridge 6 Federal 4H,6,46.5,34.875,32.427139,-103.502694,
-103.519351111612,32.167286332477,610,EOG Resources Inc - Midland Division,EOG - Dragon 36 State No 7H-8H,6,76.7,57.525,32.167281,-103.519342,
-103.412628199564,33.862698622558,612,Armstrong Construction Co,Armstrong - Long Tall Sally No 1,6,13.6,10.2,33.862693,-103.412619,
-103.523395112539,32.1672863322977,615,EOG Resources Inc - Midland Division,EOG - Dragon 36 State 5H & 6H,6,76.7,57.525,32.167281,-103.523386,
-103.685709160377,32.3395453544151,616,Cimarex Energy Co of Colorado,Cimarex Energy - Red Tank 4 Federal 1,6,13.89,10.4175,32.33954,-103.6857,
-103.446295093956,32.1527493332245,617,EOG Resources Inc - Midland Division,EOG - Tumbling Dice 2 State Com No 1H,6,37.4,28.05,32.152744,-103.446286,
-103.504099131279,32.5386753964538,618,Cimarex Energy Co of Colorado,"Cimarex Energy - Chief 30 State 1,2,3,4 & 5H",6,85.97,64.4775,32.53867,-103.50409,
-103.528342137593,32.5504493973471,619,Cimarex Energy Co of Colorado,"Cimarex Energy - Hanson 26 Federal 1H,2H, 3H, 4H & 5H",6,28.9,21.675,32.550444,-103.528333,
-103.635740144462,32.267544344408,620,Cimarex Energy Co of Colorado,"Cimarex Energy - Triste Draw 36 State 1H,2H,4H,5H and 6H Facility",6,35.9,26.925,32.267539,-103.635731,
-104.268998285772,32.2203163080579,621,Cimarex Energy Co of Colorado,Cimarex Energy - Bradley 14 Federal Com 1,6,39.96,29.97,32.220311,-104.268989,
-103.541820145083,32.6193744084133,622,Cimarex Energy Co of Colorado,Cimarex Energy - Mallon 34 Federal 19 & 20 Facility,6,16.62,12.465,32.619369,-103.541811,
-103.690448180328,32.6376164046766,623,Cimarex Energy Co of Colorado,Cimarex Energy - Maduro Federal Unit 9H,6,19.1,14.325,32.637611,-103.690439,
-103.526173113176,32.1672913321753,624,EOG Resources Inc - Midland Division,EOG - Dragon 36 State No9H-10H,6,76.7,57.525,32.167286,-103.526164,
-103.527703113529,32.1673113321109,625,EOG Resources Inc - Midland Division,EOG - Dragon 36 State 3H & 4H,6,76.7,57.525,32.167306,-103.527694,
-104.068548271457,32.7121243997434,626,Cimarex Energy Co of Colorado,Cimarex Energy - Empire A Federal Com 3H Facility,6,27.4,20.55,32.712119,-104.068539,
-104.017698253241,32.6092743848594,627,Cimarex Energy Co of Colorado,Cimarex Energy - Burton 6 Federal 1H and 2H ,6,79.7,59.775,32.609269,-104.017689,
-103.598612136957,32.2836633488149,628,Devon Energy Production Company LP,Devon Energy - Horned Viper 20 Fed 1H,6,58.91,44.1825,32.283658,-103.598603,
-103.653092158561,32.4297273711983,629,OXY USA WTP Limited Partnership,Oxy USA - Anderson 35-2,6,23.3,17.475,32.429722,-103.653083,
-104.117148248061,32.1674773059296,630,"Legend Natural Gas III, LP","Legend Natural Gas III, LP - Full Choke Com No2H Production Facility",6,91.2,68.4,32.167472,-104.117139,
-104.110870248438,32.1966993111499,631,"Legend Natural Gas III, LP","Legend Natural Gas III, LP-High Brass No2H Production Facility",6,90.6,67.95,32.196694,-104.110861,
-103.957878206378,32.078302297885,632,COG Operating LLC,COG Operating - Reposado 2 State Com No3H Battery,6,44.2,33.15,32.078297,-103.957869,
-103.974192209186,32.0634442946388,633,COG Operating LLC,COG Operating - JR Horz Federal Com No6H Battery,6,18.6,13.95,32.063439,-103.974183,
-103.160815082315,33.0039774911782,634,Cimarex Energy Co of Colorado,Cimarex Energy - Maroon 24 Fee 1 Facility,6,60.75,45.5625,33.003972,-103.160806,
-103.160009082935,33.0161724932788,635,Cimarex Energy Co of Colorado,Cimarex Energy - Sunshine Redcloud Facility,6,67.53,50.6475,33.016167,-103.16,
-103.933520236524,32.6476443951777,636,Cimarex Energy Co of Colorado,Cimarex Energy - Hackberry 23 Federal 1H & 2H,6,33.26,24.945,32.647639,-103.933511,
-104.277598293405,32.3115633230208,637,Resources Rock Services LLC,Chisholm - Boss Hogg 15 State Com 3H,6,13.36,10.02,32.311558,-104.277589,
-104.277598293405,32.3115633230208,638,Chisholm Energy Operating LLC,Chisholm - Boss Hogg 15 State Com 3H,6,13.36,10.02,32.311558,-104.277589,
-104.313849302555,32.3265453239,639,Devon Energy Production Company LP,Chisholm - Bo Duke Federal 5 No3H,6,29.4,22.05,32.32654,-104.31384,
-104.313849302555,32.3265453239,640,Chisholm Energy Operating LLC,Chisholm - Bo Duke Federal 5 No3H,6,29.4,22.05,32.32654,-104.31384,
-104.313849302555,32.3265453239,641,Resources Rock Services LLC,Chisholm - Bo Duke Federal 5 No3H,6,29.4,22.05,32.32654,-104.31384,
-104.227592274879,32.1959473058053,642,Devon Energy Production Company LP,Devon Energy - Preacher 19 Fed 3H,6,64.7,48.525,32.195942,-104.227583,
-103.547548124368,32.2694023486671,643,Devon Energy Production Company LP,Devon Energy - Sea Snake 35 State 1H,6,68.76,51.57,32.269397,-103.547539,
-103.661715138032,32.0658493088363,644,COG Operating LLC,COG Operating -Pintail 3 Federal 1H,6,42.87,32.1525,32.065844,-103.661706,
-104.381567340647,32.6833613804252,645,COG Operating LLC,COG Operating - Sherman 4 Fee No 4H Battery,6,15.89,11.9175,32.683356,-104.381558,
-103.621869141402,32.2694253453487,646,Cimarex Energy Co of Colorado,"Cimarex Energy - Triste Draw 25 Federal Com 1H, 2H, 7H",2,78.2,58.65,32.26942,-103.62186,
-103.780828200876,32.6355444001722,647,Cimarex Energy Co of Colorado,Cimarex Energy-Southern California 29 Federal 18H Facility,6,17.52,13.14,32.635539,-103.780819,
-103.836648237963,33.0075884599746,648,Cimarex Energy Co of Colorado,Cimarex Energy - Valley Forge 20 State Com 4H Facility,6,28.4,21.3,33.007583,-103.836639,
-103.882426227194,32.6837554036011,649,COG Operating LLC,COG Operating - Firefox 4 Federal Com No5H Battery,6,60.87,45.6525,32.68375,-103.882417,
-104.02223123016,32.2269493202285,650,Kaiser-Francis Oil Company,Kaiser Francis Oil Company - Fort 7 Com No1,6,26.4,19.8,32.226944,-104.022222,
-103.365898096525,32.4915333947163,651,Kaiser-Francis Oil Company,Kaiser-Francis Oil - Hungerbuster State No3,6,25.79,19.3425,32.491528,-103.365889,
-103.748342205212,32.8172274322395,652,ConocoPhillips - Midland Office,ConocoPhillips - SC Federal Battery,6,18.07,13.5525,32.817222,-103.748333,
-107.517391308873,36.213255760022,653,WPX Energy Permian LLC,"Enduring Resources - NE Chaco COM No 188,189,205",6,93.6,70.2,36.21325,-107.517381,
-107.517391308873,36.213255760022,654,Enduring Resources LLC,"Enduring Resources - NE Chaco COM No 188,189,205",6,93.6,70.2,36.21325,-107.517381,
-107.569260321024,36.2233557583592,655,WPX Energy Permian LLC,Enduring Resources LLC - Chaco 2307-15M No166H,6,87.1,65.325,36.22335,-107.56925,
-107.569260321024,36.2233557583592,656,Enduring Resources LLC,Enduring Resources LLC - Chaco 2307-15M No166H,6,87.1,65.325,36.22335,-107.56925,
-104.155453276852,32.4884493582693,657,Devon Energy Production Company LP,Devon Energy - Lone Tree Draw 14 State Com 1H,6,99.93,74.9475,32.488444,-104.155444,
-103.171459041273,32.3245883749209,658,Chevron USA Inc,Chevron USA Inc - BF Harrison B1 Battery,6,88.02,66.015,32.324583,-103.17145,
-107.449610292087,36.1902457607809,659,DJR Operating,DJR - Lybrook M28-2306,6,47.98,35.985,36.19024,-107.4496,
-107.449610292087,36.1902457607809,660,Encana Oil & Gas (USA) Inc,DJR - Lybrook M28-2306,6,47.98,35.985,36.19024,-107.4496,
-103.889356223852,32.6072443904186,661,BOPCO L.P. - Midland Office,XTO Energy - BEU DI 4 Battery /Hast La Vista 1 Fed Com Battery,6,95,71.25,32.607239,-103.889347,
-103.889356223852,32.6072443904186,662,XTO Energy Inc,XTO Energy - BEU DI 4 Battery /Hast La Vista 1 Fed Com Battery,6,95,71.25,32.607239,-103.889347,
-107.46878029623,36.1900957596144,664,Encana Oil & Gas (USA) Inc,DJR - Lybrook P28-2306,6,33.36,25.02,36.19009,-107.46877,
-107.46878029623,36.1900957596144,665,DJR Operating,DJR - Lybrook P28-2306,6,33.36,25.02,36.19009,-107.46877,
-104.200570306333,32.7866914060491,666,Apache Corporation,Apache Corporation - AB State 647 Battery,6,28.65,21.4875,32.786686,-104.200561,
-107.820367383334,36.311552755799,667,Encana Oil & Gas (USA) Inc,DJR - Escrito L17 - 2409,6,44.5,33.375,36.311547,-107.820357,
-107.820367383334,36.311552755799,668,DJR Operating,DJR - Escrito L17 - 2409,6,44.5,33.375,36.311547,-107.820357,
-103.745979165285,32.1964053273758,669,EOG Resources Inc - Artesia Division,EOG - Haracz AMO Federal Battery,6,38.1,28.575,32.1964,-103.74597,
-103.44833909876,32.2233833452285,670,Chevron USA Inc,Gramma Ridge Battery,6,37.7,28.275,32.223378,-103.44833,
-107.499760304724,36.2096457605606,671,Enduring Resources LLC,Enduring Resources - Chaco 2306-20L No207H Well Site,6,97.1,72.825,36.20964,-107.49975,
-107.499760304724,36.2096457605606,672,WPX Energy Permian LLC,Enduring Resources - Chaco 2306-20L No207H Well Site,6,97.1,72.825,36.20964,-107.49975,
-107.641249341663,36.2787557619348,673,WPX Energy Permian LLC,Enduring Resources -Chaco 2408-25M No237,6,78.1,58.575,36.27875,-107.641239,
-107.641249341663,36.2787557619348,674,Enduring Resources LLC,Enduring Resources -Chaco 2408-25M No237,6,78.1,58.575,36.27875,-107.641239,
-104.035370259196,32.6392833890791,675,EOG Resources Inc - Artesia Division,EOG - Southland Royalty APM State Battery,6,77.1,57.825,32.639278,-104.035361,
-103.596437135462,32.2675883461727,676,EOG Resources Inc - Artesia Division,EOG - Hemlock BSH State Battery,6,63.6,47.7,32.267583,-103.596428,
-103.689065150945,32.1748113262289,677,EOG Resources Inc - Artesia Division,EOG - Bombay BSB Federal Com Battery,6,43.4,32.55,32.174806,-103.689056,
-107.517841309479,36.2188367607929,678,Enduring Resources LLC,Enduring Resources - Chaco 2306 - 18M No240H,6,91.6,68.7,36.218831,-107.517831,
-107.517841309479,36.2188367607929,679,WPX Energy Permian LLC,Enduring Resources - Chaco 2306 - 18M No240H,6,91.6,68.7,36.218831,-107.517831,
-104.021973254641,32.6159083857759,680,St Mary Land and Exploration Company,Colgate - Parkway 36 6H Tank Battery GCP6-5620,3,73,54.75,32.615903,-104.021964,
-104.021973254641,32.6159083857759,681,Colgate Energy,Colgate - Parkway 36 6H Tank Battery GCP6-5620,3,73,54.75,32.615903,-104.021964,
-104.055037262621,32.6229493854343,682,SM Energy,Colgate - Osage 34 H Tank Battery GCP6,3,73,54.75,32.622944,-104.055028,
-104.055037262621,32.6229493854343,683,Colgate Energy,Colgate - Osage 34 H Tank Battery GCP6,3,73,54.75,32.622944,-104.055028,
-104.055037262621,32.6229493854343,684,St Mary Land and Exploration Company,Colgate - Osage 34 H Tank Battery GCP6,3,73,54.75,32.622944,-104.055028,
-103.613509134108,32.1822273308511,685,EOG Resources Inc - Artesia Division,EOG - Adder BSE State No1H,6,20.71,15.5325,32.182222,-103.6135,
-103.835148215313,32.6669724029619,686,EOG Resources Inc - Artesia Division,EOG - Capella BPO Federal Battery,6,25,18.75,32.666967,-103.835139,
-103.834398238122,33.0176994617689,687,Cimarex Energy Co of Colorado,Cimarex Energy - Ticonderoga 16 State Com 1H,6,31.3,23.475,33.017694,-103.834389,
-103.819448234167,33.0096554611321,688,Cimarex Energy Co of Colorado,Cimarex Energy - Ticonderoga 16 State Com 4H,6,22.02,16.515,33.00965,-103.819439,
-104.219337320665,32.939513430577,689,Cimarex Energy Co of Colorado,Cimarex Energy -Crow Flats 7 Federal 1,6,18.9,14.175,32.939508,-104.219328,
-103.902317198302,32.1531083130582,690,EOG Resources Inc - Artesia Division,EOG - Doc BHU State Battery,6,36.1,27.075,32.153103,-103.902308,
-103.975676249411,32.6983664017416,691,EOG Resources Inc - Artesia Division,EOG - Benson Deep BDX Federal No1,6,18.11,13.5825,32.698361,-103.975667,
-104.0208342628,32.7461164076446,692,EOG Resources Inc - Artesia Division,EOG - Slalom BPZ Federal Battery,6,24.2,18.15,32.746111,-104.020825,
-107.534971314952,36.2381557625272,693,WPX Energy Permian LLC,Enduring Resources Inc - Chaco 2307-12L No171H,6,97.1,72.825,36.23815,-107.534961,
-107.534971314952,36.2381557625272,694,Enduring Resources LLC,Enduring Resources Inc - Chaco 2307-12L No171H,6,97.1,72.825,36.23815,-107.534961,
-107.534341314014,36.2293747613108,695,Enduring Resources LLC,"Enduring Resources LLC - NE Chaco Com 173,903",6,18.24,13.68,36.229369,-107.534331,
-107.534341314014,36.2293747613108,696,WPX Energy Permian LLC,"Enduring Resources LLC - NE Chaco Com 173,903",6,18.24,13.68,36.229369,-107.534331,
-104.053440284239,32.9593364416981,697,EOG Resources Inc - Artesia Division,EOG - Grande Mike AZK State Battery,6,24.5,18.375,32.959331,-104.053431,
-103.63059213713,32.1677273276173,698,EOG Resources Inc - Artesia Division,EOG - Basilisk BQS State Com No. 1H,6,16.7,12.525,32.167722,-103.630583,
-103.880787224906,32.6540883986912,699,EOG Resources Inc - Artesia Division,EOG -  Rudolfph ATX State Com Battery,6,29.3,21.975,32.654083,-103.880778,
-103.540506117233,32.179844333686,700,EOG Resources Inc - Midland Division,EOG - Hawk 35 Fed  No 7H -10H,2,39.9,29.925,32.179839,-103.540497,
